obo.FOODON_03305187,farina (enriched),NONE
obo.FOODON_03305557,"sarsaparilla root (Smilax aristolochiifolia, raw)",NONE
obo.FOODON_03308039,"sea herring (salted, smoked)",NONE
obo.FOODON_00002307,swordfish food product,NONE
obo.FOODON_03315316,fruit sherbet (viscous),NONE
obo.FOODON_00002691,great northern bean substance,NONE
obo.FOODON_00003146,tapioca pearls,"Tapioca pearls are pebble-sized spheres of tapioca; sizes range from about 1 mm to 8 mm in diameter, with 2–3 mm being the most common."
obo.FOODON_03306256,margarine with garlic,NONE
obo.FOODON_03317384,"fish (raw, dried)",NONE
obo.FOODON_03315200,pudding-filled pie,NONE
obo.FOODON_03302008,vegetable (raw),NONE
obo.FOODON_03307630,apple (evaporated),NONE
obo.NCBITaxon_273748,Paralithodes platypus,NONE
obo.FOODON_03315404,dessert mix,NONE
obo.FOODON_03311155,cherry filling (aspartame sweetened),NONE
obo.FOODON_03315837,fruit peel food product,NONE
obo.NCBITaxon_9986,Oryctolagus cuniculus,"A species of rabbit native to southwestern Europe (including Spain, Portugal and western France) and to northwest Africa (including Morocco and Algeria)."
obo.FOODON_03308434,european pilchard (raw),NONE
obo.FOODON_03316375,guava (dried),NONE
obo.FOODON_03305217,garlic paste,NONE
obo.NCBITaxon_302047,Seriola lalandi,"A large fish found predominantly in the Southern Ocean, but found in northern hemisphere waters during certain times of the year."
obo.FOODON_03304821,onion soup,NONE
obo.FOODON_03304754,swiss cheeseburger,NONE
obo.FOODON_00003135,"mulberry (whole, raw)",NONE
obo.FOODON_03301036,coffee (liquid drink),NONE
obo.FOODON_03308810,"shrimp log (breaded, frozen)",NONE
obo.FOODON_03305527,wheat germ (honey-coated),NONE
obo.FOODON_03302406,"kava root (whole, raw)",NONE
obo.FOODON_03412260,slippery jack mushroom,A fruitbody of a Suillus luteus fungus.
obo.FOODON_03308095,atlantic sardine (raw),NONE
obo.NCBITaxon_7957,Carassius auratus,A freshwater fish in the family Cyprinidae of order Cypriniformes. It is one of the most commonly kept aquarium fish.
obo.FOODON_00002321,turbot food product,NONE
obo.FOODON_00002261,doujiang,"In China, the usual term doujiang (lit. ""[soy]bean broth"") is used for the traditional watery and beany beverage produced as a by-product of the production of tofu."
obo.FOODON_03303554,navy bean flour,NONE
obo.FOODON_03303047,pasteurized process cheese spread,NONE
obo.FOODON_03306260,margarine (salt-free),NONE
obo.FOODON_03301472,starch (thin boiling),NONE
obo.FOODON_03316916,"fish (grilled, vacuum packed)",NONE
obo.FOODON_03302037,beverage tablet,NONE
obo.FOODON_00003313,"pear tomato (whole, raw)","A group of indeterminate heirloom tomatoes in the shape of a pear, but smaller, and having yellow, orange, and red varieties."
obo.FOODON_00001153,muskmelon (Cucumis melo) fruit food product,NONE
obo.FOODON_03315265,gravy mix (prepared),NONE
obo.FOODON_03315598,cherry cocktail,NONE
obo.FOODON_03308227,escolar (raw),NONE
obo.FOODON_03308435,spanish sardine (raw),NONE
obo.FOODON_00003105,"java apple (whole, raw)",NONE
obo.FOODON_03306896,garlic and onion puree,NONE
obo.FOODON_03304907,onion soup (instant),NONE
obo.FOODON_03304762,"beef pattie sandwich (cooked, frozen)",NONE
obo.FOODON_03302045,"blueberry (whole, raw)",NONE
obo.FOODON_03317450,coffee bean (roasted),NONE
obo.FOODON_03317436,crustacean (deep-frozen),NONE
obo.FOODON_03310894,wurstel (smoked),NONE
obo.FOODON_03306412,shorts (grain product),NONE
obo.FOODON_03302153,kava beverage (artificially sweetened),NONE
obo.FOODON_03308098,maine herring (raw),NONE
obo.NCBITaxon_8284,Squalius cephalus,NONE
obo.FOODON_00002362,whitefish (genus Coregonus) food product,NONE
obo.FOODON_03302391,"soybean soda (vitamin-fortified, carbonated)",NONE
obo.FOODON_03311570,"pink bean (cooked, canned)",NONE
obo.FOODON_03305805,cornstarch (artificially flavored and colored),NONE
obo.FOODON_03306262,margarine (herb-flavored),NONE
obo.FOODON_03311188,"fish cake (raw, breaded)",NONE
obo.FOODON_03302152,"beverage tablet (effervescent, artificially sweetened)",NONE
obo.FOODON_03309573,"green tomato (whole, raw)",NONE
obo.FOODON_03307879,melon seed (whole),A seed of a melon plant.
obo.NCBITaxon_174392,Lithodes aequispinus,NONE
obo.FOODON_03315569,"filling mix, dry",NONE
obo.FOODON_03316312,cherry preserved in airtight containers,NONE
obo.FOODON_03305145,produce (raw),NONE
obo.NCBITaxon_9837,Camelus bactrianus,"The Bactrian camel (*Camelus bactrianus*) is a large, even-toed ungulate native to the steppes of central Asia. The Bactrian camel has two humps on its back, in contrast to the single-humped dromedary camel."
obo.FOODON_03308437,gulf sardine (raw),NONE
obo.FOODON_00003637,grape leaf (whole),A leaf of a grape plant.
obo.FOODON_03306491,mushroom paste,NONE
obo.FOODON_03304951,golden onion soup,NONE
obo.FOODON_03305567,"hamburger pattie (precooked, in a roll, frozen)",NONE
obo.FOODON_03411820,snake mackerel family,NONE
obo.FOODON_03305247,blueberry pie filling (artificially colored),NONE
obo.FOODON_03305323,"food (precooked, frozen)",NONE
obo.FOODON_03301010,honey butter,NONE
obo.NCBITaxon_183657,Urophycis tenuis,NONE
obo.FOODON_03307418,wheat sprout (juice),NONE
obo.FOODON_03302405,kava tea (steeped),NONE
obo.FOODON_03308102,atlantic herring (raw),NONE
obo.FOODON_03411085,buffalofish,NONE
obo.FOODON_00002363,whiting food product,NONE
obo.FOODON_03302553,soy beverage (artificially flavored),NONE
obo.FOODON_00002766,green bean substance,A green bean substance is one or more raw whole green beans that have been subjected to further processing.
obo.FOODON_03317364,corn starch hydrolyzate,NONE
obo.FOODON_03311240,"margarine (diet, soft)",NONE
obo.FOODON_03307963,"fish stick (breaded, cooked, frozen)",NONE
obo.FOODON_03302221,"beverage tablet (effervescent, naturally and artificially sweetened)",NONE
obo.FOODON_00001154,citrullus lanatus fruit food product,"Citrullus lanatus is a plant species in the family Cucurbitaceae, a vine-like (scrambler and trailer) flowering plant originally from sub-Saharan Africa. It is cultivated for its fruit. The subdivision of this species into two varieties, watermelons (Citrullus lanatus (Thunb.) var. lanatus) and citron melons (Citrullus lanatus var. citroides (L. H. Bailey) Mansf.)"
obo.FOODON_03413569,southern king crab,NONE
obo.FOODON_03315573,"sauce mix, dried",NONE
obo.FOODON_03316795,"cherry (canned, artificially sweetened)",NONE
obo.FOODON_03305165,breadnut tree seed,"Brosimum alicastrum, commonly known as the breadnut or Maya nut, is a tree species in the family Moraceae of flowering plants, whose other genera include figs and mulberries. The plant is known by a range of names in indigenous Mesoamerican and other languages, including: ramon, ojoche, ojite, ojushte, ujushte, ujuxte, capomo, mojo, ox, iximche, masica in Honduras, uje in the state of Michoacan Mexico, and mojote in Jalisco, or also chokogou in Haitian Creole."
obo.NCBITaxon_9838,Camelus dromedarius,"The dromedary camel or Arabian camel (*Camelus dromedarius*) is a large, even-toed ungulate with one hump on its back. It was first described by Carl Linnaeus in 1758. The dromedary camel is the second largest member of the camel family after the larger Bactrian camel."
obo.FOODON_03308524,sardine in soybean oil (canned),NONE
obo.FOODON_00002568,grape seed,"Grapeseed refers to the seeds of grapes, from which oil can be extracted"
obo.FOODON_03306494,mushroom powder,NONE
obo.FOODON_03309457,onion soup mix,NONE
obo.FOODON_03307759,hamburger sandwich,NONE
obo.FOODON_03306104,"lingonberry (whole, raw)",NONE
obo.FOODON_00003944,dairy-based coffee drink,A prepared coffee beverage in which the majority of the beverage volume is composed of mammalian milk or a milk component.
obo.FOODON_00001181,food (cooked),NONE
obo.FOODON_03301019,honey (jellied),NONE
obo.NCBITaxon_183656,Urophycis chuss,NONE
obo.FOODON_03307422,wheat fiber,NONE
obo.FOODON_03305988,yongona drink,NONE
obo.FOODON_03412522,wood blewit,A fruitbody of a Clitocybe nuda fungus.
obo.FOODON_03308103,sea herring (raw),NONE
obo.FOODON_03411319,sucker,NONE
obo.FOODON_00002366,wolffish food product,NONE
obo.FOODON_03305289,soybean milk,NONE
obo.FOODON_03309779,red kidney bean (whole),A red kidney shaped seed of a red kidney bean plant.
obo.FOODON_03310073,rice starch,NONE
obo.FOODON_03311258,margarine (reduced calorie),NONE
obo.FOODON_03311207,fish stick breaded raw frozen,NONE
obo.FOODON_03315030,sugar substitute tablet,NONE
obo.FOODON_00003773,miniature tomato (whole),A berry fruit of a miniature tomato plant.
obo.FOODON_03310342,balsam apple leaf food product,"Balsam Apple is a Bitter Melon relative with tiny pointed fruit that are edible when young and green, but that cause vomiting when ripe and orange. The bright red seed coat is sweet and textured like tapioca. In Cameroon, Sudan, and southern Africa the young fruit and leaves are cooked as a vegetable."
obo.FOODON_03310163,frankfurter (oven-baked),NONE
obo.FOODON_03414137,murray king crab,NONE
obo.FOODON_03315682,"dry mix, unstandardized",NONE
obo.FOODON_00002866,Medjool date,"A Medjool date is a large, sweet cultivated variety of date (Phoenix dactylifera) from Morocco, also grown in the United States, Israel, Iran, Saudi Arabia, South Africa, Jordan and Palestine."
obo.FOODON_03414165,pinniped group,"Pinnipeds (from Latin pinna, wing or fin, and ped-, foot) or fin-footed mammals are a widely distributed and diverse group of semiaquatic marine mammals comprising the families *Odobenidae* (the walrus), *Otariidae* (eared seals, including sea lions and fur seals), and *Phocidae* (earless seals)."
obo.FOODON_03308646,"sardine larva (semidried, boiled)",NONE
obo.FOODON_00003417,grape (whole),A berry fruit of a grape plant.
obo.FOODON_03303355,chili seasoning,NONE
obo.FOODON_03304186,"green pea with ham soup (condensed, frozen)",NONE
obo.FOODON_03307844,"hamburger pattie (raw, with cheese spread on bun, frozen)",NONE
obo.FOODON_03301723,"cranberry (whole, raw)",NONE
obo.FOODON_03301028,honey (liqueur-flavored),NONE
obo.FOODON_03311101,"chicken (whole, cooked)",NONE
obo.FOODON_03306690,food (organically grown),NONE
obo.NCBITaxon_1154667,Urophycis brasiliensis,NONE
obo.FOODON_03308119,wheat germ (enzyme-deactivated),NONE
obo.FOODON_03305990,kava coffee (instant),NONE
obo.FOODON_03308431,atlantic thread herring (raw),NONE
obo.FOODON_03308000,porbeagle (raw),NONE
obo.FOODON_03317656,soybean milk (flavored),NONE
obo.FOODON_03315182,starch molding,"The starch mogul system is a method of molding candy that allows runnier materials to be used than normal processes. The starch mogul system uses a machine with trays of starch. Each tray has a mold firmly pushed down in it to create cavities in the starch. The cavities are then filled with the candy material, and allowed to cool or harden as necessary. [https://en.wikipedia.org/wiki/Starch_mogul_system]"
obo.FOODON_03311681,margarine spread (low fat),NONE
obo.FOODON_03316675,"fish stick (breaded, quick-frozen)",NONE
obo.FOODON_03301605,cottage cheese,NONE
obo.FOODON_03315819,"sweetener, table-top, containing aspartame, tablet form",NONE
obo.FOODON_03303096,cappuccino,NONE
obo.FOODON_03311800,"miniature tomato (whole, raw)",NONE
obo.FOODON_03316378,melon (dried),NONE
obo.NCBITaxon_174393,Lithodes maja,NONE
obo.NCBITaxon_54556,Alburnus alburnus,NONE
obo.FOODON_03315696,pie filling mix,NONE
obo.FOODON_03301246,date (whole),A drupe fruit of a date plant (Phoenix dactylifera)
obo.FOODON_03305810,mincemeat,NONE
obo.FOODON_03414613,sea cow,"*Sirenia*, commonly referred to as sea cows, is an order of fully aquatic, herbivorous mammals that inhabit swamps, rivers, estuaries, marine wetlands, and coastal marine waters. *irenia* comprises the families *Dugongidae* (the dugong) and *Trichechidae* (manatees) with a total of four species. [https://en.wikipedia.org/wiki/Sirenia]"
obo.FOODON_03309606,canadian sardine (raw),NONE
obo.FOODON_00001162,grape extract,NONE
obo.FOODON_03306737,red cayenne pepper paste,NONE
obo.FOODON_03304243,split green pea soup with pork,NONE
obo.FOODON_03311160,"hamburger (soy-fortified, fried)",NONE
obo.FOODON_03316791,dewberry (canned),NONE
obo.FOODON_03305530,honey (with butter and spice),NONE
obo.FOODON_03460173,food (salted),NONE
obo.NCBITaxon_163117,Raniceps raninus,NONE
obo.FOODON_03309691,wheat powder,NONE
obo.FOODON_03301910,chamomile tea (steeped),NONE
obo.FOODON_03317151,baltic herring fillet (deep-frozen),NONE
obo.FOODON_03308276,kahawai (raw),NONE
obo.FOODON_00003601,amaranth seed (whole),A seed of an amaranth plant.
obo.FOODON_03302071,green kidney bean (whole),NONE
obo.FOODON_03315965,starch product (savory),NONE
obo.FOODON_03315519,minarine,NONE
obo.FOODON_03304603,cheese (artificial),NONE
obo.FOODON_03316676,"fish stick (in batter, quick-frozen)",NONE
obo.FOODON_03315823,food sold in tablet form,NONE
obo.FOODON_03303113,turkish coffee,NONE
obo.FOODON_00002978,vegetable patty,A vegetable patty is a patty made with vegetables and without animal ingredients.
obo.FOODON_03303080,"tangerine (whole, raw)",NONE
obo.FOODON_03412105,new zealand spider crab,NONE
obo.FOODON_03315704,topping mixes,NONE
obo.FOODON_03308228,barracuda (raw),NONE
obo.FOODON_03305986,fruit pit kernel,NONE
obo.FOODON_03411669,lamb,"In general, a sheep in its first year is called a lamb and its meat is also called lamb."
obo.FOODON_03309607,sardine in olive oil (canned),NONE
obo.FOODON_00001101,grape beverage,NONE
obo.FOODON_03306738,hot pepper paste,NONE
obo.FOODON_03304251,pea and ham soup mix,NONE
obo.FOODON_03311387,sloppy joe (frozen),NONE
obo.FOODON_03301855,"boysenberry (unsweetened, canned)",NONE
obo.FOODON_03305534,honey jelly,NONE
obo.FOODON_03413881,black sea whiting,NONE
obo.FOODON_03310360,wheat meal,NONE
obo.FOODON_03304675,chamomile tea (dry),NONE
obo.FOODON_03412737,red boletus,A fruitbody of a Leccinum aurantiacum fungus.
obo.FOODON_03317258,baltic herring filet fully preserved,NONE
obo.FOODON_03308283,snoek (raw),NONE
obo.FOODON_00004104,amaranth flour,Flour made from amaranth seed
obo.FOODON_03316404,starch (dried),NONE
obo.FOODON_03315622,bakers margarine,Margarine sold in a format suitable for industrial bakery use.
obo.FOODON_03306974,"imitation mozzarella cheese (low-moisture, part-skim)",NONE
obo.FOODON_03309263,sole fillet (raw),NONE
obo.FOODON_03316434,"sweetener tablets, artificial",NONE
obo.FOODON_00004142,rabbit patty,A patty made from rabbit meat.
obo.FOODON_00003579,navel orange (whole),A hesperidium fruit of a navel orange plant (Citrus sinensis)
obo.FOODON_03315705,filling mix,NONE
obo.FOODON_03308230,dover sole (raw),NONE
obo.FOODON_03306771,orange marmalade-flavored pie filling,NONE
obo.FOODON_03412610,ewe,A ewe is a female sheep.
obo.FOODON_03309698,"sardine (chunk light, canned)",NONE
obo.FOODON_03301649,grape jelly (artificially sweetened),NONE
obo.FOODON_03316490,"seasoning, powdered",NONE
obo.FOODON_03304927,pea soup,NONE
obo.FOODON_03307807,ham sandwich,NONE
obo.FOODON_03301856,"boysenberry (unsweetened, frozen)",NONE
obo.FOODON_03305537,honey with added butter,NONE
obo.FOODON_03310364,wheat chaff meal,NONE
obo.FOODON_03317531,angelica (candied),NONE
obo.FOODON_03307968,cisco (smoked),NONE
obo.NCBITaxon_7984,Misgurnus fossilis,"A species of loach in the genus *Misgurnus*. It is commonly known as European weatherfish or European weather loach, due to its activity patterns changing when air pressure rises or falls."
obo.FOODON_03308427,striped mullet (raw),NONE
obo.FOODON_03311535,amaranth grain (cereal),NONE
obo.FOODON_03310014,"kidney bean (whole, raw)",NONE
obo.FOODON_03317618,tapioca starch for syrup,NONE
obo.FOODON_03316333,margarine (half-fat),NONE
obo.FOODON_03305167,frog leg (frozen),NONE
obo.FOODON_03311432,"coffee (canned, whitened)",NONE
obo.FOODON_03317135,"artificial sweetener, tablet form",NONE
obo.FOODON_03302926,fish patty,NONE
obo.FOODON_00003619,california valencia orange (whole),A hesperidium fruit of a california valencia orange plant.
obo.NCBITaxon_6761,Scylla serrata,"*Scylla serrata* is an economically important species of crab found in the estuaries and mangroves of Africa, Australia and Asia."
obo.FOODON_03315713,sweetened coating mix for snack food,NONE
obo.FOODON_03306942,pickled fruit in oil,NONE
obo.FOODON_03310194,sardine frozen,NONE
obo.FOODON_03303826,raisin butter,NONE
obo.FOODON_03302210,orange drink beverage base,NONE
obo.FOODON_03411023,"fish, pleuronectiform","A flatfish is a member of the order Pleuronectiformes of ray-finned demersal fishes, also called the Heterosomata, sometimes classified as a suborder of Perciformes. In many species, both eyes lie on one side of the head, one or the other migrating through or around the head during development. Some species face their left sides upward, some face their right sides upward, and others face either side upward. [https://en.wikipedia.org/wiki/Flatfish]"
obo.FOODON_03306135,green pea soup with pork,NONE
obo.FOODON_03307824,ham and cheese sandwich,NONE
obo.FOODON_03303563,"boysenberry (in light syrup, canned)",NONE
obo.FOODON_03307181,honey and maple syrup,NONE
obo.FOODON_03304224,"chicken (whole, barbequed)",NONE
obo.NCBITaxon_8058,Merlangius merlangus,NONE
obo.FOODON_03310365,wheat germ meal,NONE
obo.FOODON_03317532,angelica (crystallized),NONE
obo.FOODON_03309313,cisco (raw),NONE
obo.FOODON_03308644,tiger fugu fish (raw),NONE
obo.FOODON_00001702,cauliflower (pickled) food product,NONE
obo.FOODON_03309900,kidney bean flour,NONE
obo.FOODON_03317669,"starch (hydrolyzed, solid)",NONE
obo.FOODON_03317356,margarine (dietary),NONE
obo.FOODON_03305168,frog leg (raw),NONE
obo.FOODON_03312050,coffee drink (canned),NONE
obo.FOODON_03317202,flavor concentrate in tablet form,NONE
obo.FOODON_00002796,potato substance,A potato substance is a whole potato transformed into some derivative food material. It doesn't include potato food products that are ready to consume or simply require thawing or reheating.
obo.FOODON_00001002,food product,Food material for humans and animals which is processed with the intention that it be consumable as a whole or added to other food products.
obo.NCBITaxon_85552,Scylla paramamosain,Scylla paramamosain is a mud crab commonly consumed in South-east Asia.
obo.FOODON_03315734,"confection mix, dry",NONE
obo.FOODON_03301247,date (pitted),NONE
obo.FOODON_03310164,frankfurter (fried),NONE
obo.FOODON_03305373,gelatin fruit salad,NONE
obo.FOODON_03310884,tunsoy raw,NONE
obo.FOODON_03305812,raisin (finely chopped),NONE
obo.FOODON_03305311,gravy (country-style),NONE
obo.FOODON_03307675,pea soup mix,NONE
obo.FOODON_03304749,meatloaf sandwich,NONE
obo.FOODON_03411856,righteye flounder family,NONE
obo.FOODON_03304865,boysenberry juice (frozen concentrate),NONE
obo.FOODON_03307182,honey (orange and lemon syrup),NONE
obo.FOODON_03301179,chicken liver (raw),NONE
obo.FOODON_03310860,tender wheat (raw),NONE
obo.FOODON_03317533,angelica (glace),NONE
obo.FOODON_03412738,rough stemmed boletus,A fruitbody of a Leccinum scabrum fungus.
obo.FOODON_03301096,"shad (cured, smoked)",NONE
obo.FOODON_03308689,california corbina (raw),NONE
obo.FOODON_03301443,"lima bean (fresh, frozen)",NONE
obo.FOODON_03310368,soy protein,NONE
obo.FOODON_03302915,filled cheese,NONE
obo.FOODON_03316230,"coffee (canned, liquid)",NONE
obo.FOODON_03317428,food sold in coated tablet form,NONE
obo.FOODON_03311416,potato patty,NONE
obo.FOODON_03412219,coconut crab,NONE
obo.FOODON_03315742,"dessert mix, unstandardized",NONE
obo.FOODON_03301248,"date (chopped, sliced or macerated)",NONE
obo.FOODON_03311414,gelatin fruit salad (low calorie),NONE
obo.FOODON_03308325,pacific sardine (raw),NONE
obo.FOODON_03305953,grape pulp (concentrated),NONE
obo.FOODON_03305313,brown gravy,NONE
obo.FOODON_03304260,cream vichysoise,NONE
obo.FOODON_03307760,"meat sandwich (cooked, frozen)",NONE
obo.FOODON_03316790,boysenberry (canned),NONE
obo.FOODON_03310223,chicken thigh (retorted in gravy),NONE
obo.NCBITaxon_163112,Molva molva,NONE
obo.FOODON_03311137,wheat sprout (raw),NONE
obo.FOODON_03310121,"sorrel leaf (whole, raw)",Sorrel is a garden herb or salad vegetable (pot herb) from the sorrel plant
obo.FOODON_03308316,shad (canned),NONE
obo.FOODON_03412198,kingfish,NONE
obo.FOODON_03302054,lima bean (canned),NONE
obo.FOODON_03310182,soybean extract powdered,NONE
obo.FOODON_00004119,liver (chopped),A liver chopped in to bite-sized pieces.
obo.FOODON_00003399,arabica coffee bean (whole),A drupe fruit of the arabica coffee plant (Coffea arabica).
obo.FOODON_00002528,shish kebab,Shish kebab is a popular meal of skewered and grilled cubes of meat.
obo.FOODON_03317289,meat and vegetable patty,NONE
obo.FOODON_03305510,"tangelo (whole, raw)",NONE
obo.FOODON_03315854,"coating mix, dry batter",NONE
obo.FOODON_03305151,date (rehydrated),NONE
obo.FOODON_03315363,fruit with twoenjang (preserved),NONE
obo.NCBITaxon_9938,Ovis aries musimon,The mouflon (*Ovis aries orientalis* group) is a subspecies group of the wild sheep *Ovis aries*. Populations of *Ovis aries* can be partitioned into the mouflons (*orientalis* group) and urials or arkars (*vignei* group). The mouflon is thought to be one of the two ancestors for all modern domestic sheep breeds.
obo.FOODON_03308439,"pacific sardine (chunk, canned)",NONE
obo.FOODON_03306158,grape juice (vinifera),NONE
obo.FOODON_03317314,gravy (meat based),NONE
obo.FOODON_03307219,vichyssoise,NONE
obo.FOODON_03307777,sausage sandwich,NONE
obo.FOODON_03301416,blackberry (canned),NONE
obo.FOODON_03310591,beef round steak (raw),NONE
obo.NCBITaxon_185738,Molva dypterygia,NONE
obo.FOODON_03316437,wheat milling product,NONE
obo.FOODON_03302983,cheese (natural with margarine),NONE
obo.FOODON_03310028,"lotus seed (whole, dried)",NONE
obo.FOODON_03413726,maitake mushroom,A fruitbody of a Grifola frondosa fungus.
obo.FOODON_03311002,shad raw,NONE
obo.NCBITaxon_113544,Arapaima gigas,"A species of arapaima native to the basin of the Amazon River. Once believed to be the sole species in the genus, it is among the largest freshwater fish. The species is an obligate air-breather and needs to come to the surface regularly to gulp air."
obo.FOODON_00001024,pickled cabbage food product,NONE
obo.FOODON_03310814,lima bean (frozen),NONE
obo.FOODON_03310808,soy gluten,NONE
obo.FOODON_03310987,liver (cooked),NONE
obo.FOODON_00003233,beef bourguignon,"A beef stew braised in red wine, often red Burgundy, and beef stock, generally flavoured with carrots, onions, garlic, and a bouquet garni, and garnished with pearl onions, mushrooms, and bacon."
obo.FOODON_03301484,skim milk food product,"Skimmed milk (British English), or skim milk (American English), is made when all the milkfat is removed from whole milk. It tends to contain around 0.1% fat."
obo.FOODON_03301531,tangerine (canned),NONE
obo.FOODON_03315887,batter mix,NONE
obo.FOODON_03310752,date (dried),NONE
obo.FOODON_03315984,fruit preparation (energy reduced),NONE
obo.FOODON_03412096,donkey,NONE
obo.FOODON_03309222,sauger pike (raw),NONE
obo.FOODON_03306351,grape flavoring (powdered),NONE
obo.FOODON_03303557,beef gravy mix,NONE
obo.FOODON_03307676,potato soup mix,NONE
obo.FOODON_03307783,hero sandwich (frozen),NONE
obo.FOODON_03302047,blackberry jelly,NONE
obo.CHEBI_17548,alginic acid,"A linear copolymer macromolecule composed of homopolymeric blocks of 1->4-linked beta-D-mannuronic acid and alpha-L-guluronic acid residues, covalently linked together in different sequences or blocks."
obo.FOODON_00003343,filet mignon,"A steak cut of beef taken from the smaller end of the tenderloin, or psoas major of the cow carcass, usually a steer or heifer."
obo.NCBITaxon_348445,Molva macrophthalma,NONE
obo.FOODON_03317001,flour paste for bread,NONE
obo.FOODON_03303000,"swiss cheese (filled, containing butter)",NONE
obo.FOODON_03311348,"field cress leaf (whole, raw)",NONE
obo.FOODON_03311311,shad smoked using hot-smoking nitrate-treated,NONE
obo.FOODON_00003663,chinese cabbage food product,NONE
obo.FOODON_03311134,"lima bean (immature, frozen, boiled)",NONE
obo.FOODON_03310075,wheat starch,NONE
obo.FOODON_03315662,meatloaf,NONE
obo.FOODON_00003237,skim milk (liquid),NONE
obo.FOODON_03316380,tangerine (dried),NONE
obo.FOODON_03315890,oil topping mix,NONE
obo.FOODON_03310823,"acerola (whole, raw)",NONE
obo.NCBITaxon_184451,Esox niger,NONE
obo.FOODON_03316007,fruit concentrate liquid,NONE
obo.FOODON_03309442,sauger fillet (raw),NONE
obo.FOODON_03306362,grape nectar,NONE
obo.FOODON_03310598,beef gravy,NONE
obo.FOODON_03310949,vichyssoise canned,NONE
obo.FOODON_03317599,specialty poultry meat stew,NONE
obo.FOODON_03305149,blackberry (frozen),NONE
obo.CHEBI_71298,glucan derivative,A homopolysaccharide derivative which is formally derived from a glucan.
obo.FOODON_03302101,ground beef patty (cooked),NONE
obo.FOODON_03317228,wheat (cracked),NONE
obo.FOODON_03301840,"anise seed (whole, dried)","Anise seeds are sweet and very aromatic, distinguished by its characteristic flavour. The seeds, whole or ground, are used for preparation of teas and tisanes (alone or in combination with other aromatic herbs), as well as in a wide variety of regional and ethnic confectioneries, including black jelly beans, British aniseed balls and ""troach"" drops, Australian humbugs, New Zealand aniseed wheels, Italian pizzelle, German Pfeffernüsse and Springerle, Austrian Anisbögen, Dutch muisjes, New Mexican bizcochitos, and Peruvian picarones."
obo.FOODON_03414170,snow fungus,A fruitbody of a Tremella fuciformis fungus.
obo.FOODON_03311312,shad smoked using hot-smoking nitrite-treated,NONE
obo.FOODON_00002949,kohlrabi food product,A kohlrabi food product is a food product derived from the stem (bulbous part) and/or leaf of the kohlrabi plant.
obo.FOODON_03315782,"lima bean (ripe, canned)",NONE
obo.FOODON_03310809,wheat gluten,NONE
obo.FOODON_03301880,kidney (chopped),NONE
obo.FOODON_03302181,meat (charcoal-broiled),NONE
obo.FOODON_03301483,lowfat cow milk,NONE
obo.FOODON_00001079,food (pickled),A food preserved by soaking and storing it in vinegar or brine.
obo.FOODON_03301103,orange juice,NONE
obo.NCBITaxon_307936,Pachygrapsus crassipes,NONE
obo.FOODON_03316929,snack dip mix,NONE
obo.FOODON_03307284,"banana passionfruit (whole, raw)",NONE
obo.FOODON_03310165,frankfurter (boiled),NONE
obo.FOODON_03316198,concentrate based on comminuted fruit,NONE
obo.NCBITaxon_9925,Capra hircus,NONE
obo.FOODON_03308441,jack mackerel (raw),NONE
obo.FOODON_03307185,raisin (soaked in liquor),NONE
obo.FOODON_03304047,burgundy sauce,NONE
obo.FOODON_03303545,cheddar cheese (filled),NONE
obo.FOODON_03304089,minestrone soup with meat,NONE
obo.FOODON_03303025,chicken stew,NONE
obo.FOODON_03301255,loganberry (canned),NONE
obo.CHEBI_28808,mannan,NONE
obo.NCBITaxon_8060,Pollachius virens,NONE
obo.FOODON_03317229,wheat (crushed),NONE
obo.FOODON_03301173,"bay leaf (whole, dried)",NONE
obo.FOODON_03307981,sprat (canned),NONE
obo.NCBITaxon_54904,Hiodon alosoides,"The goldeye, *Hiodon alosoides*, is a species of fish in the mooneye family (Hiodontidae). It occurs from as far down the Mackenzie River as Aklavik in the north to Mississippi in the south, and from Alberta in the west to Ohio south of the Great Lakes, with an isolated population south of James Bay. It is notable for a conspicuous golden iris in the eyes."
obo.NCBITaxon_320396,Menticirrhus undulatus,NONE
obo.FOODON_00002324,turnip food product,NONE
obo.FOODON_03301775,"mung bean (whole, dried)",NONE
obo.FOODON_03302511,gelatin (artificially sweetened),NONE
obo.FOODON_00003400,robusta coffee bean (whole),NONE
obo.FOODON_03306430,meat in wine sauce,NONE
obo.FOODON_03301497,cow milk (fortified),NONE
obo.FOODON_03311343,orange juice concentrate,NONE
obo.NCBITaxon_72636,Pachygrapsus transversus,NONE
obo.FOODON_00002221,salt product,NONE
obo.FOODON_03305317,"guava (whole, raw)",NONE
obo.FOODON_03308256,atlantic mackerel (raw),NONE
obo.FOODON_03316431,"fruit preparation (used with milk products, calorie-reduced)",NONE
obo.FOODON_03414500,ground squirrel,"*Spermophilus* is a genus of ground squirrels in the family *Sciuridae*. The majority of ground squirrel species, over 40 in total, are usually placed in this genus. However, *Spermophilus* in the broad sense has been found to be paraphyletic to the certainly distinct prairie dogs, marmots, and antelope squirrels, so it has been split into several genera by Kristofer Helgen and colleagues."
obo.FOODON_03311115,jack mackerel (canned),NONE
obo.FOODON_03307187,raisin filling for pastry,NONE
obo.FOODON_03307297,wine sauce,NONE
obo.FOODON_03303549,imitation semisoft part skim cheese,NONE
