142,T14,physical_quality,30,34,soft,NONE,NONE
142,T15,physical_quality,17,29,refrigerated,NONE,NONE
142,T16,physical_quality,97,102,dried,NONE,NONE
483,T1,unit,47,53,ounces,NONE,NONE
483,T2,unit,102,112,tablespoon,NONE,NONE
483,T3,unit,144,148,cups,NONE,NONE
483,T4,unit,171,177,ounces,NONE,NONE
483,T5,quantity,0,1,2,NONE,NONE
483,T6,quantity,42,46,1.75,NONE,NONE
483,T8,quantity,100,101,1,NONE,NONE
483,T9,quantity,142,143,7,NONE,NONE
483,T10,quantity,168,170,72,NONE,NONE
483,T11,physical_quality,86,98,100% Natural,NONE,NONE
483,T7,food_product_with_unit,54,84,Sure Jell Premium Fruit Pectin,NONE,NONE
483,T12,trade_name,54,84,Sure Jell Premium Fruit Pectin,NONE,NONE
483,T13,unit,2,8,quarts,NONE,NONE
483,T14,food_product_with_unit,9,21,strawberries,http://purl.obolibrary.org/obo/FOODON_00003443,strawberry (whole)
483,T15,process,23,40,perfectly ripened,NONE,NONE
483,T16,food_product_with_unit,113,124,lemon juice,http://purl.obolibrary.org/obo/FOODON_03305428,lemon juice
483,T17,process,126,140,fresh squeezed,NONE,NONE
483,T18,food_product_without_unit_uncountable,233,238,water,NONE,NONE
483,T19,physical_quality,225,232,boiling,NONE,NONE
483,T20,unit,240,254,A large pot of,NONE,NONE
483,T21,food_product_with_unit,178,183,jelly,NONE,NONE
483,T22,trade_name,185,189,Ball,NONE,NONE
483,T23,diet,149,156,organic,NONE,NONE
483,T24,food_product_with_unit,157,167,cane sugar,http://purl.obolibrary.org/obo/FOODON_03301348,cane sugar
326,T1,unit,37,48,tablespoons,NONE,NONE
326,T2,unit,61,70,teaspoons,NONE,NONE
326,T3,quantity,0,1,4,NONE,NONE
326,T4,quantity,35,36,2,NONE,NONE
326,T5,quantity,59,60,2,NONE,NONE
326,T6,food_product_with_unit,49,58,olive oil,http://purl.obolibrary.org/obo/FOODON_03301826,olive oil
326,T7,physical_quality,2,8,medium,NONE,NONE
326,T8,food_product_without_unit_countable,9,24,baking potatoes,http://purl.obolibrary.org/obo/FOODON_03302196,"potato (whole, baked)"
326,T9,process,26,34,scrubbed,NONE,NONE
326,T10,taste,71,77,garlic,NONE,NONE
326,T11,food_product_with_unit,78,82,salt,NONE,NONE
326,T12,food_product_without_unit_uncountable,83,89,pepper,http://purl.obolibrary.org/obo/FOODON_00003520,pepper (whole)
326,T13,quantity,91,99,to taste,NONE,NONE
158,T1,unit,61,66,ounce,NONE,NONE
158,T2,unit,184,189,ounce,NONE,NONE
158,T3,unit,213,218,ounce,NONE,NONE
158,T4,unit,274,279,ounce,NONE,NONE
158,T5,unit,333,338,ounce,NONE,NONE
158,T6,quantity,0,2,24,NONE,NONE
158,T7,quantity,55,56,1,NONE,NONE
158,T8,quantity,58,60,16,NONE,NONE
158,T9,quantity,96,98,72,NONE,NONE
158,T10,quantity,129,130,1,NONE,NONE
158,T11,quantity,178,179,1,NONE,NONE
158,T12,quantity,181,183,11,NONE,NONE
158,T13,quantity,206,207,1,NONE,NONE
158,T14,quantity,209,212,2/3,NONE,NONE
158,T15,quantity,267,268,1,NONE,NONE
158,T16,quantity,270,273,2/3,NONE,NONE
158,T17,quantity,328,329,1,NONE,NONE
158,T18,quantity,331,332,5,NONE,NONE
158,T19,unit,191,194,bag,NONE,NONE
158,T20,food_product_with_unit,195,205,candy corn,http://purl.obolibrary.org/obo/FOODON_03302541,candy corn
158,T21,unit,220,227,package,NONE,NONE
158,T22,unit,281,288,package,NONE,NONE
158,T23,unit,340,343,box,NONE,NONE
158,T24,food_product_without_unit_countable,3,11,cupcakes,http://purl.obolibrary.org/obo/FOODON_03306616,cupcake
158,T25,physical_quality,13,53,"baked from your favorite mix, any flavor",NONE,NONE
158,T26,unit,68,71,can,http://purl.obolibrary.org/obo/FOODON_00002387,an
158,T27,food_product_with_unit,72,95,milk chocolate frosting,http://purl.obolibrary.org/obo/FOODON_03302806,milk chocolate
158,T28,physical_quality,99,103,oval,NONE,NONE
158,T29,food_product_without_unit_countable,104,122,shortbread cookies,http://purl.obolibrary.org/obo/FOODON_03302327,shortbread cookie
158,T30,unit,131,134,box,NONE,NONE
158,T31,trade_name,138,153,Keebler Sandies,NONE,NONE
158,T32,example,154,176,Right bites shortbread,NONE,NONE
158,T34,food_product_with_unit,289,312,decorator's white icing,NONE,NONE
158,T35,food_product_with_unit,347,364,red fruit leather,NONE,NONE
158,T36,trade_name,371,388,Fruit by the Foot,NONE,NONE
158,T37,example,371,388,Fruit by the Foot,NONE,NONE
158,T38,color,240,245,black,NONE,NONE
573,T1,quantity,0,1,4,NONE,NONE
573,T2,quantity,18,21,400,NONE,NONE
573,T3,quantity,37,40,400,NONE,NONE
573,T4,unit,22,24,ml,NONE,NONE
573,T5,food_product_without_unit_countable,2,9,chicken,http://purl.obolibrary.org/obo/FOODON_03411457,chicken
573,T6,part,10,17,breasts,NONE,NONE
573,T7,food_product_with_unit,25,36,heavy cream,http://purl.obolibrary.org/obo/FOODON_03310795,heavy cream
573,T8,unit,41,43,ml,NONE,NONE
573,T9,food_product_with_unit,44,49,salsa,http://purl.obolibrary.org/obo/FOODON_03310086,salsa
359,T1,unit,15,18,cup,NONE,NONE
359,T2,unit,59,67,teaspoon,NONE,NONE
359,T3,unit,84,92,teaspoon,NONE,NONE
359,T4,quantity,0,3,125,NONE,NONE
359,T5,quantity,13,14,1,NONE,NONE
359,T6,quantity,25,28,225,NONE,NONE
359,T7,quantity,37,39,50,NONE,NONE
359,T8,quantity,51,52,1,NONE,NONE
359,T9,quantity,57,58,1,NONE,NONE
359,T10,quantity,82,83,1,NONE,NONE
359,T11,food_product_with_unit,31,36,flour,NONE,NONE
359,T12,unit,29,30,g,NONE,NONE
359,T13,unit,40,41,g,NONE,NONE
359,T14,food_product_with_unit,42,50,sultanas,NONE,NONE
359,T15,food_product_without_unit_countable,53,56,egg,NONE,NONE
359,T16,food_product_with_unit,68,81,baking powder,http://purl.obolibrary.org/obo/FOODON_03301940,baking powder
359,T17,food_product_with_unit,93,108,vanilla essence,NONE,NONE
359,T18,food_product_with_unit,19,24,sugar,http://purl.obolibrary.org/obo/FOODON_03420108,sugar
359,T19,food_product_with_unit,6,12,butter,http://purl.obolibrary.org/obo/FOODON_03310351,butter
359,T20,unit,4,5,g,NONE,NONE
123,T1,unit,32,37,ounce,NONE,NONE
123,T2,unit,53,56,cup,NONE,NONE
123,T3,unit,73,83,tablespoon,NONE,NONE
123,T4,unit,103,107,cups,NONE,NONE
123,T5,quantity,0,1,8,NONE,NONE
123,T6,quantity,15,16,8,NONE,NONE
123,T7,quantity,26,27,1,NONE,NONE
123,T8,quantity,29,31,15,NONE,NONE
123,T9,quantity,49,52,1⁄4,NONE,NONE
123,T10,quantity,71,72,1,NONE,NONE
123,T11,quantity,101,102,2,NONE,NONE
123,T12,process,108,116,shredded,NONE,NONE
123,T13,food_product_with_unit,117,131,cheddar cheese,http://purl.obolibrary.org/obo/FOODON_03302458,cheddar cheese
123,T14,process,84,92,prepared,NONE,NONE
123,T15,food_product_with_unit,93,100,mustard,NONE,NONE
123,T16,process,57,64,chopped,NONE,NONE
123,T17,food_product_with_unit,65,70,onion,http://purl.obolibrary.org/obo/FOODON_03316347,onion (whole)
123,T18,unit,39,42,can,http://purl.obolibrary.org/obo/FOODON_00002387,an
123,T19,food_product_with_unit,43,48,chili,NONE,NONE
123,T20,food_product_without_unit_countable,17,25,hot dogs,http://purl.obolibrary.org/obo/FOODON_00001009,hot dog
123,T21,food_product_without_unit_countable,2,14,hot dog buns,http://purl.obolibrary.org/obo/FOODON_00001009,hot dog
180,T1,unit,6,10,cups,NONE,NONE
180,T2,unit,21,24,cup,NONE,NONE
180,T3,unit,31,35,cups,NONE,NONE
180,T4,unit,49,60,tablespoons,NONE,NONE
180,T5,unit,71,79,teaspoon,NONE,NONE
180,T6,quantity,0,5,1 1/2,NONE,NONE
180,T7,quantity,17,20,1/2,NONE,NONE
180,T8,quantity,29,30,2,NONE,NONE
180,T9,quantity,47,48,2,NONE,NONE
180,T10,quantity,67,70,1/2,NONE,NONE
180,T11,quantity,85,86,5,NONE,NONE
180,T12,food_product_without_unit_countable,87,91,eggs,NONE,NONE
180,T13,food_product_with_unit,80,84,salt,NONE,NONE
180,T14,food_product_with_unit,61,66,sugar,http://purl.obolibrary.org/obo/FOODON_03420108,sugar
180,T15,food_product_with_unit,36,46,matzo meal,NONE,NONE
180,T16,food_product_with_unit,25,28,oil,http://purl.obolibrary.org/obo/FOODON_03310387,oil
180,T17,food_product_with_unit,11,16,water,NONE,NONE
248,T1,unit,2,8,ounces,NONE,NONE
248,T2,unit,34,40,ounces,NONE,NONE
248,T3,unit,59,62,cup,NONE,NONE
248,T4,unit,66,74,teaspoon,NONE,NONE
248,T5,unit,100,106,ounces,NONE,NONE
248,T6,unit,129,133,cups,NONE,NONE
248,T7,unit,139,147,teaspoon,NONE,NONE
248,T8,unit,167,170,cup,NONE,NONE
248,T9,quantity,0,1,4,NONE,NONE
248,T10,quantity,17,20,125,NONE,NONE
248,T11,quantity,28,33,4 1⁄2,NONE,NONE
248,T12,quantity,55,58,3/4,NONE,NONE
248,T13,quantity,64,65,1,NONE,NONE
248,T14,quantity,91,92,2,NONE,NONE
248,T15,quantity,98,99,8,NONE,NONE
248,T16,quantity,127,128,2,NONE,NONE
248,T17,quantity,135,138,1⁄8,NONE,NONE
248,T18,quantity,163,166,1⁄2,NONE,NONE
248,T19,food_product_with_unit,75,90,vanilla essence,NONE,NONE
248,T20,food_product_with_unit,9,15,butter,http://purl.obolibrary.org/obo/FOODON_03310351,butter
248,T21,unit,21,26,grams,NONE,NONE
248,T22,food_product_with_unit,9,15,butter,http://purl.obolibrary.org/obo/FOODON_03310351,butter
248,T23,food_product_with_unit,41,53,caster sugar,NONE,NONE
248,T24,food_product_with_unit,41,53,caster sugar,NONE,NONE
248,T25,food_product_without_unit_countable,93,97,eggs,NONE,NONE
248,T26,food_product_with_unit,107,125,self raising flour,NONE,NONE
248,T27,food_product_with_unit,107,125,self raising flour,NONE,NONE
248,T28,food_product_with_unit,148,152,salt,NONE,NONE
248,T29,food_product_without_unit_uncountable,148,152,salt,NONE,NONE
248,T30,unit,154,161,a pinch,NONE,NONE
248,T31,food_product_with_unit,171,175,milk,http://purl.obolibrary.org/obo/UBERON_0001913,milk
248,T32,example,183,192,a low fat,http://purl.obolibrary.org/obo/FOODON_03316772,cocoa (low-fat)
365,T1,unit,2,5,lbs,NONE,NONE
365,T2,unit,68,73,ounce,NONE,NONE
365,T3,unit,107,112,ounce,NONE,NONE
365,T4,unit,145,148,cup,NONE,NONE
365,T5,unit,164,170,ounces,NONE,NONE
365,T6,quantity,0,1,2,NONE,NONE
365,T7,quantity,58,59,1,NONE,NONE
365,T8,quantity,61,67,10 1/4,NONE,NONE
365,T9,quantity,97,98,1,NONE,NONE
365,T10,quantity,100,106,10 1/4,NONE,NONE
365,T11,quantity,141,144,3⁄4,NONE,NONE
365,T12,quantity,162,163,6,NONE,NONE
365,T13,unit,114,117,can,http://purl.obolibrary.org/obo/FOODON_00002387,an
365,T14,food_product_with_unit,118,140,cream of mushroom soup,http://purl.obolibrary.org/obo/FOODON_03305128,cream of mushroom soup
365,T15,unit,75,78,can,http://purl.obolibrary.org/obo/FOODON_00002387,an
365,T16,food_product_with_unit,6,16,beef roast,http://purl.obolibrary.org/obo/FOODON_03311662,beef (roasted)
365,T17,food_product_with_unit,79,96,French onion soup,http://purl.obolibrary.org/obo/FOODON_03304821,onion soup
365,T18,food_product_with_unit,157,161,wine,http://purl.obolibrary.org/obo/FOODON_03303206,may wine
365,T20,taste,149,152,dry,NONE,NONE
365,T21,physical_quality,171,176,fresh,NONE,NONE
365,T22,food_product_with_unit,177,186,mushrooms,NONE,NONE
365,T23,process,188,194,sliced,NONE,NONE
365,T19,color,153,156,red,NONE,NONE
522,T1,unit,4,7,cup,NONE,NONE
522,T2,unit,41,50,teaspoons,NONE,NONE
522,T3,unit,65,70,ounce,NONE,NONE
522,T4,unit,107,111,cups,NONE,NONE
522,T5,unit,119,125,ounces,NONE,NONE
522,T6,quantity,0,3,3⁄4,NONE,NONE
522,T7,quantity,14,15,3,NONE,NONE
522,T8,quantity,27,28,3,NONE,NONE
522,T9,quantity,39,40,2,NONE,NONE
522,T10,quantity,59,60,1,NONE,NONE
522,T11,quantity,62,64,14,NONE,NONE
522,T12,quantity,101,106,1 3⁄4,NONE,NONE
522,T13,quantity,117,118,2,NONE,NONE
522,T14,food_product_without_unit_countable,29,32,egg,NONE,NONE
522,T15,part,33,38,yolks,NONE,NONE
522,T16,physical_quality,16,21,whole,http://purl.obolibrary.org/obo/FOODON_00002387,an
522,T17,food_product_without_unit_countable,22,26,eggs,NONE,NONE
522,T18,food_product_with_unit,8,13,sugar,http://purl.obolibrary.org/obo/FOODON_03420108,sugar
522,T19,food_product_with_unit,51,58,vanilla,NONE,NONE
522,T20,unit,72,75,can,http://purl.obolibrary.org/obo/FOODON_00002387,an
522,T21,taste,76,85,sweetened,NONE,NONE
522,T22,food_product_with_unit,112,116,milk,http://purl.obolibrary.org/obo/UBERON_0001913,milk
522,T23,process,140,148,softened,NONE,NONE
522,T24,food_product_with_unit,126,138,cream cheese,http://purl.obolibrary.org/obo/FOODON_03301889,cream cheese
522,T25,physical_quality,86,95,condensed,NONE,NONE
522,T26,food_product_with_unit,96,100,milk,http://purl.obolibrary.org/obo/UBERON_0001913,milk
80,T1,unit,4,14,tablespoon,NONE,NONE
80,T2,unit,28,32,cups,NONE,NONE
80,T5,process,113,119,halved,NONE,NONE
80,T6,quantity,90,92,15,NONE,NONE
80,T7,food_product_without_unit_uncountable,121,143,graham cracker squares,NONE,NONE
80,T9,quantity,22,27,1 1/2,NONE,NONE
80,T10,quantity,0,3,1/2,NONE,NONE
80,T11,food_product_with_unit,15,21,butter,http://purl.obolibrary.org/obo/FOODON_03310351,butter
80,T12,food_product_with_unit,33,48,chocolate chips,http://purl.obolibrary.org/obo/FOODON_03304096,chocolate chip
80,T13,taste,50,60,semi-sweet,NONE,NONE
80,T15,food_product_with_unit,81,88,a combo,NONE,NONE
80,T3,food_product_without_unit_countable,93,111,jumbo marshmallows,NONE,NONE
29,T1,food_product_with_unit,184,200,brown rice syrup,http://purl.obolibrary.org/obo/FOODON_03307722,rice syrup
29,T2,food_product_with_unit,202,206,hone,NONE,NONE
29,T3,unit,180,183,cup,NONE,NONE
29,T4,unit,141,144,cup,NONE,NONE
29,T5,unit,105,108,cup,NONE,NONE
29,T6,quantity,137,140,3/4,NONE,NONE
29,T7,quantity,176,179,1/2,NONE,NONE
29,T8,physical_quality,145,152,natural,NONE,NONE
29,T9,process,168,174,melted,NONE,NONE
29,T10,food_product_with_unit,153,166,peanut butter,http://purl.obolibrary.org/obo/FOODON_03306867,peanut butter
29,T11,food_product_with_unit,109,116,peanuts,http://purl.obolibrary.org/obo/FOODON_00003206,peanut (whole)
29,T12,quantity,101,104,1/2,NONE,NONE
29,T13,taste,118,126,unsalted,NONE,NONE
29,T14,process,128,135,chopped,NONE,NONE
29,T15,food_product_with_unit,33,38,seeds,NONE,NONE
29,T16,unit,21,32,tablespoons,NONE,NONE
29,T17,quantity,19,20,2,NONE,NONE
29,T18,example,40,44,chia,NONE,NONE
29,T19,unit,2,6,cups,NONE,NONE
29,T20,quantity,0,1,4,NONE,NONE
29,T21,food_product_with_unit,7,18,rolled oats,http://purl.obolibrary.org/obo/FOODON_03307110,rolled oats
164,T1,unit,60,63,cup,NONE,NONE
164,T2,unit,160,164,cups,NONE,NONE
164,T3,quantity,0,1,1,NONE,NONE
164,T8,quantity,58,59,¼,NONE,NONE
164,T9,quantity,79,81,10,NONE,NONE
164,T10,quantity,102,103,2,NONE,NONE
164,T11,quantity,136,138,10,NONE,NONE
164,T12,quantity,156,159,1 ½,NONE,NONE
164,T13,unit,82,88,slices,NONE,NONE
164,T14,unit,139,145,slices,NONE,NONE
164,T15,food_product_with_unit,146,155,honey ham,NONE,NONE
164,T16,food_product_with_unit,165,176,pulled pork,NONE,NONE
164,T17,food_product_with_unit,89,101,swiss cheese,http://purl.obolibrary.org/obo/FOODON_03303659,swiss cheese
164,T18,food_product_with_unit,71,78,mustard,NONE,NONE
164,T19,process,118,135,sliced lengthwise,NONE,NONE
164,T20,food_product_without_unit_countable,104,116,dill pickles,http://purl.obolibrary.org/obo/FOODON_03306757,dill pickle
164,T21,unit,2,6,loaf,NONE,NONE
164,T22,food_product_with_unit,7,19,french bread,http://purl.obolibrary.org/obo/FOODON_03302686,french bread (loaf)
164,T23,physical_quality,21,57,16 in (40 cm) long 5 in (12 cm) wide,NONE,NONE
164,T4,color,64,70,yellow,NONE,NONE
146,T1,unit,2,5,cup,NONE,NONE
146,T2,unit,59,62,cup,NONE,NONE
146,T3,unit,90,101,tablespoons,NONE,NONE
146,T4,unit,129,137,teaspoon,NONE,NONE
146,T5,unit,156,164,teaspoon,NONE,NONE
146,T6,quantity,0,1,1,NONE,NONE
146,T7,quantity,33,34,2,NONE,NONE
146,T8,quantity,55,58,1/4,NONE,NONE
146,T9,quantity,88,89,2,NONE,NONE
146,T10,quantity,125,128,1/4,NONE,NONE
146,T11,quantity,152,155,1/4,NONE,NONE
146,T12,quantity,184,185,3,NONE,NONE
146,T13,food_product_with_unit,6,14,broccoli,NONE,NONE
146,T14,process,16,22,Cooked,NONE,NONE
146,T15,process,24,31,chopped,NONE,NONE
146,T16,food_product_without_unit_countable,35,45,egg whites,NONE,NONE
146,T17,process,47,53,beaten,NONE,NONE
146,T18,food_product_with_unit,63,78,Parmesan cheese,http://purl.obolibrary.org/obo/FOODON_00003247,parmesan cheese
146,T19,process,80,86,grated,NONE,NONE
146,T21,food_product_with_unit,138,151,garlic powder,http://purl.obolibrary.org/obo/FOODON_03301844,garlic powder
146,T22,food_product_with_unit,165,183,italian seasonings,NONE,NONE
146,T23,unit,186,192,twists,NONE,NONE
146,T24,food_product_with_unit,199,205,pepper,http://purl.obolibrary.org/obo/FOODON_00003520,pepper (whole)
146,T25,color,193,198,black,NONE,NONE
550,T1,unit,6,10,cups,NONE,NONE
550,T2,unit,28,32,cups,NONE,NONE
550,T3,unit,43,51,teaspoon,NONE,NONE
550,T4,unit,61,69,teaspoon,NONE,NONE
550,T5,quantity,0,5,1 1⁄2,NONE,NONE
550,T6,quantity,22,27,2 3⁄4,NONE,NONE
550,T7,quantity,39,42,1⁄2,NONE,NONE
550,T8,quantity,57,60,1⁄2,NONE,NONE
550,T9,food_product_with_unit,33,38,water,NONE,NONE
550,T10,color,11,16,brown,NONE,NONE
550,T11,food_product_with_unit,17,21,rice,NONE,NONE
550,T12,food_product_with_unit,52,56,salt,NONE,NONE
550,T13,food_product_with_unit,70,79,olive oil,http://purl.obolibrary.org/obo/FOODON_03301826,olive oil
437,T1,unit,5,10,ounce,NONE,NONE
437,T2,unit,45,48,cup,NONE,NONE
437,T3,unit,75,78,cup,NONE,NONE
437,T4,quantity,0,1,1,NONE,NONE
437,T5,quantity,3,4,9,NONE,NONE
437,T6,quantity,41,44,1⁄2,NONE,NONE
437,T7,quantity,71,74,1⁄2,NONE,NONE
437,T8,quantity,120,127,about 2,http://purl.obolibrary.org/obo/FOODON_00002387,an
437,T9,physical_quality,49,58,miniature,NONE,NONE
437,T10,food_product_with_unit,59,70,marshmallow,http://purl.obolibrary.org/obo/FOODON_03305639,marshmallow
437,T11,unit,12,19,package,NONE,NONE
437,T12,color,20,24,dark,NONE,NONE
437,T13,food_product_with_unit,25,40,chocolate chips,http://purl.obolibrary.org/obo/FOODON_03304096,chocolate chip
437,T14,food_product_with_unit,79,100,honey graham crackers,NONE,NONE
437,T15,process,102,118,coarsely crushed,NONE,NONE
542,T1,unit,23,26,cup,NONE,NONE
542,T2,unit,50,61,tablespoons,NONE,NONE
542,T3,quantity,0,1,2,NONE,NONE
542,T4,quantity,21,22,¼,NONE,NONE
542,T5,quantity,48,49,2,NONE,NONE
542,T6,physical_quality,27,33,creamy,NONE,NONE
542,T7,unit,2,8,slices,NONE,NONE
542,T8,food_product_with_unit,62,73,grape jelly,http://purl.obolibrary.org/obo/FOODON_03305954,grape jelly
542,T9,food_product_with_unit,34,47,peanut butter,http://purl.obolibrary.org/obo/FOODON_03306867,peanut butter
542,T10,color,9,14,white,http://purl.obolibrary.org/obo/FOODON_03411640,whiting
542,T11,food_product_with_unit,15,20,bread,NONE,NONE
322,T1,quantity,0,1,2,NONE,NONE
322,T2,food_product_without_unit_uncountable,43,48,jelly,NONE,NONE
322,T3,food_product_without_unit_uncountable,33,42,preserves,NONE,NONE
322,T4,food_product_without_unit_uncountable,29,32,jam,http://purl.obolibrary.org/obo/FOODON_03309973,jam
322,T5,food_product_without_unit_uncountable,8,28,creamy peanut butter,http://purl.obolibrary.org/obo/FOODON_03306903,peanut butter (creamy)
322,T6,food_product_without_unit_countable,2,7,bread,NONE,NONE
453,T1,unit,6,11,ounce,NONE,NONE
453,T2,unit,40,45,ounce,NONE,NONE
453,T3,unit,148,153,ounce,NONE,NONE
453,T4,quantity,0,1,1,NONE,NONE
453,T5,quantity,3,5,16,NONE,NONE
453,T6,quantity,34,35,1,NONE,NONE
453,T7,quantity,37,39,16,NONE,NONE
453,T8,quantity,143,144,1,NONE,NONE
453,T9,quantity,146,147,5,NONE,NONE
453,T10,unit,13,20,package,NONE,NONE
453,T11,unit,47,53,bottle,NONE,NONE
453,T12,unit,155,158,can,http://purl.obolibrary.org/obo/FOODON_00002387,an
453,T13,food_product_with_unit,21,33,rotini pasta,NONE,NONE
453,T14,physical_quality,54,60,creamy,NONE,NONE
453,T15,food_product_with_unit,61,89,Italian-style salad dressing,http://purl.obolibrary.org/obo/FOODON_03303887,vinegar and spice salad dressing (italian-style)
453,T16,trade_name,99,141,Ken's Steak House® Creamy Italian Dressing,NONE,NONE
453,T17,example,99,141,Ken's Steak House® Creamy Italian Dressing,NONE,NONE
453,T18,food_product_with_unit,159,163,tuna,http://purl.obolibrary.org/obo/FOODON_03411269,tuna
453,T19,process,165,172,drained,NONE,NONE
453,T20,process,177,183,flaked,NONE,NONE
595,T1,unit,2,13,tablespoons,NONE,NONE
595,T2,unit,23,29,ounces,NONE,NONE
595,T3,unit,56,59,cup,NONE,NONE
595,T4,unit,77,88,tablespoons,NONE,NONE
595,T5,quantity,0,1,2,NONE,NONE
595,T6,quantity,21,22,2,NONE,NONE
595,T7,quantity,54,55,1,NONE,NONE
595,T8,quantity,75,76,2,NONE,NONE
595,T9,food_product_with_unit,30,39,chocolate,http://purl.obolibrary.org/obo/FOODON_03307240,chocolate
595,T10,taste,41,52,unsweetened,NONE,NONE
595,T11,food_product_with_unit,14,20,butter,http://purl.obolibrary.org/obo/FOODON_03310351,butter
595,T12,food_product_with_unit,89,94,water,NONE,NONE
595,T13,physical_quality,96,103,boiling,NONE,NONE
595,T14,physical_quality,60,68,powdered,NONE,NONE
595,T15,food_product_with_unit,69,74,sugar,http://purl.obolibrary.org/obo/FOODON_03420108,sugar
598,T1,unit,6,11,ounce,NONE,NONE
598,T2,unit,36,41,ounce,NONE,NONE
598,T3,unit,113,116,cup,NONE,NONE
598,T4,quantity,0,1,1,NONE,NONE
598,T5,quantity,3,5,15,NONE,NONE
598,T6,quantity,30,31,1,NONE,NONE
598,T7,quantity,33,35,15,NONE,NONE
598,T8,quantity,68,69,8,NONE,NONE
598,T9,quantity,79,80,8,NONE,NONE
598,T10,quantity,94,95,1,NONE,NONE
598,T11,quantity,111,112,1,NONE,NONE
598,T12,food_product_without_unit_countable,81,93,hot dog buns,http://purl.obolibrary.org/obo/FOODON_00001009,hot dog
598,T13,food_product_without_unit_countable,70,78,hot dogs,http://purl.obolibrary.org/obo/FOODON_00001009,hot dog
598,T14,unit,43,46,can,http://purl.obolibrary.org/obo/FOODON_00002387,an
598,T15,food_product_with_unit,47,58,pinto beans,http://purl.obolibrary.org/obo/FOODON_03309759,pinto bean (whole)
598,T16,process,60,67,drained,NONE,NONE
598,T17,unit,13,16,can,http://purl.obolibrary.org/obo/FOODON_00002387,an
598,T18,food_product_with_unit,17,29,hormel chili,NONE,NONE
598,T19,food_product_without_unit_countable,96,101,onion,http://purl.obolibrary.org/obo/FOODON_03316347,onion (whole)
598,T20,process,103,110,chopped,NONE,NONE
598,T21,food_product_with_unit,117,123,cheese,NONE,NONE
598,T22,process,125,133,shredded,NONE,NONE
304,T1,unit,39,42,cup,NONE,NONE
304,T2,unit,53,56,cup,NONE,NONE
304,T3,unit,67,75,teaspoon,NONE,NONE
304,T4,unit,92,100,teaspoon,NONE,NONE
304,T5,quantity,0,1,4,NONE,NONE
304,T6,quantity,35,38,1⁄2,NONE,NONE
304,T7,quantity,49,52,1⁄4,NONE,NONE
304,T8,quantity,63,66,1⁄2,NONE,NONE
304,T9,quantity,88,91,1/2,NONE,NONE
304,T10,food_product_with_unit,43,48,water,NONE,NONE
304,T11,food_product_with_unit,57,62,sugar,http://purl.obolibrary.org/obo/FOODON_03420108,sugar
304,T12,food_product_without_unit_countable,2,8,apples,http://purl.obolibrary.org/obo/FOODON_00002391,apple must
304,T13,process,10,16,peeled,NONE,NONE
304,T14,process,18,23,cored,NONE,NONE
304,T15,process,28,34,sliced,NONE,NONE
304,T16,food_product_with_unit,76,84,cinnamon,http://purl.obolibrary.org/obo/FOODON_03301175,cinnamon
304,T17,food_product_with_unit,101,107,nutmeg,NONE,NONE
120,T1,unit,3,9,ounces,NONE,NONE
120,T2,unit,37,43,ounces,NONE,NONE
120,T3,quantity,0,2,15,NONE,NONE
120,T4,quantity,35,36,8,NONE,NONE
120,T5,quantity,68,69,1,NONE,NONE
120,T6,unit,70,77,package,NONE,NONE
120,T7,food_product_with_unit,78,93,chocolate chips,http://purl.obolibrary.org/obo/FOODON_03304096,chocolate chip
120,T8,physical_quality,95,102,melting,NONE,NONE
120,T9,food_product_with_unit,44,56,cream cheese,http://purl.obolibrary.org/obo/FOODON_03301889,cream cheese
120,T10,process,58,66,softened,NONE,NONE
120,T11,food_product_with_unit,10,15,oreos,NONE,NONE
120,T12,color,17,22,white,http://purl.obolibrary.org/obo/FOODON_03411640,whiting
120,T13,color,26,33,regular,NONE,NONE
120,T14,food_product_with_unit,10,15,oreos,NONE,NONE
8,T1,food_product_without_unit_countable,42,45,egg,NONE,NONE
8,T4,unit,24,27,cup,NONE,NONE
8,T5,quantity,22,23,1,NONE,NONE
8,T6,quantity,40,41,1,NONE,NONE
8,T7,process,46,53,whipped,NONE,NONE
8,T8,food_product_without_unit_uncountable,54,59,cream,http://purl.obolibrary.org/obo/FOODON_03305258,full cream
8,T9,unit,62,70,teaspoon,NONE,NONE
8,T10,quantity,60,61,1,NONE,NONE
8,T11,food_product_with_unit,71,86,vanilla extract,http://purl.obolibrary.org/obo/FOODON_03316764,vanilla bean extract
8,T12,unit,2,5,cup,NONE,NONE
8,T13,quantity,0,1,1,NONE,NONE
8,T14,food_product_with_unit,6,21,chocolate chips,http://purl.obolibrary.org/obo/FOODON_03304096,chocolate chip
8,T2,food_product_with_unit,28,39,heavy cream,http://purl.obolibrary.org/obo/FOODON_03310795,heavy cream
426,T1,quantity,0,3,500,NONE,NONE
426,T2,quantity,27,29,10,NONE,NONE
426,T3,quantity,120,122,25,NONE,NONE
426,T4,unit,123,134,milliliters,NONE,NONE
426,T5,unit,30,41,milliliters,NONE,NONE
426,T6,unit,4,9,grams,NONE,NONE
426,T7,food_product_with_unit,10,19,hamburger,NONE,NONE
426,T8,food_product_with_unit,42,55,seasoning mix,http://purl.obolibrary.org/obo/FOODON_03302060,seasoning mix
426,T9,food_product_with_unit,135,141,butter,http://purl.obolibrary.org/obo/FOODON_03310351,butter
